latitude,longitude
31.22881570874397,121.52978264447323
31.22893509134505,121.52956094773069
31.22914795934585,121.52915466761637
31.229446508430073,121.5290322614002
31.229528393561502,121.52900216073343
31.229905787697113,121.52883360331298
31.230044546232023,121.52876437549378
31.230044525714188,121.52875635042142
31.229877250153837,121.52822871175185
31.2297029111823,121.52767799293851
31.22948924378632,121.52699685518584
31.229370321076193,121.52662167231945
31.229287659220944,121.5263538253306
31.229143441895708,121.52586427170122
31.22906789085697,121.52564156364437
31.22888954045684,121.52509883219705
31.22838544784209,121.52347560622574
31.228041616416498,121.52236599631793
31.22798720680162,121.52220547203721
31.22785718578285,121.52180716813125
31.227751338997184,121.5214780879335
31.227690781352983,121.52126338111394
31.22756777132558,121.5208730946929
31.227520394763744,121.5207276144299
31.227344963368022,121.52017679146776
31.22713522307307,121.519510577605
31.227130183801272,121.51949552750847
31.22587310453924,121.51997825085861
31.225730317991875,121.52003144079907
