latitude,longitude
31.22881570874397,121.52978264447323
31.22893509134505,121.52956094773069
31.22914795934585,121.52915466761637
31.229446508430073,121.5290322614002
31.229528393561502,121.52900216073343
31.229905787697113,121.52883360331298
31.230044546232023,121.52876437549378
31.230044525714188,121.52875635042142
31.229877250153837,121.52822871175185
31.2297029111823,121.52767799293851
31.22948924378632,121.52699685518584
31.229370321076193,121.52662167231945
31.229287659220944,121.5263538253306
31.229143441895708,121.52586427170122
31.22913944375674,121.52586427203677
31.230313534845436,121.52384264180755
31.231298501043668,121.52214399193062
31.231613813801236,121.52157709219449
31.231712308642507,121.52140852548031
31.231854533184627,121.52114865132884
31.23194592549948,121.5209419567886
31.231983699210847,121.52086569996574
31.23207813023212,121.52067405399521
31.232195213678178,121.5203599968144
31.23250045430773,121.51941079262028
31.23276325042532,121.51866024370213
31.23308655923503,121.5177491336761
31.233241309815178,121.51732869250546
31.233640740576845,121.516126556877
31.233558106188955,121.5158887491669
31.233488552981935,121.51568204608546
31.233484534935055,121.51567502232034
31.233923740190424,121.51441163599803
31.234413459791554,121.51299568860826
31.234579227691434,121.51294148622802
31.23476001174639,121.51289531045413
31.235691878740678,121.51265037981665
31.23589565223425,121.51260420189323
31.236194361926206,121.51255099145781
31.236354112285667,121.5124897647393
31.236432033167507,121.51247470571873
31.236446003627858,121.5124666765683
31.236958372447656,121.51232915416037
31.2371391333666,121.51227494995815
31.23731287722598,121.51221372180257
31.23751656391884,121.51213743854375
31.237600435749837,121.51210632291247
31.237699237011935,121.51205312895182
31.23814436964582,121.51182328887825
31.238317979903858,121.51171589899393
31.239396936069465,121.51117993280488
31.23930777737624,121.51076649093346
31.239256112973894,121.51052966402177
31.239207601164974,121.51034602301957
31.23913272114734,121.51003192496358
31.23903253833888,121.50961044954377
31.23901536757564,121.50954923529443
31.238963034133405,121.50942680817896
31.23895701637252,121.50941978392164
31.239672728392897,121.50909056228645
31.239816460464837,121.50902130570654
31.239816437001966,121.50901327736528
31.23976792195734,121.50882963290951
31.23974672898712,121.50876039006143
31.239661918392233,121.50847037198413
31.23964074573471,121.50840815370084
