latitude,longitude
31.228274368635226,121.53073863431659
31.228219662928232,121.53084596776782
31.22801063992994,121.53119806160696
31.227908107529025,121.53136658400878
31.22747911025584,121.53209382714012
31.227475112122942,121.53209382747485
31.22741393261037,121.53200957771483
31.227305774847586,121.53192533166506
31.22715857802018,121.5318180187115
31.22686216697768,121.53159637055462
31.226644849907323,121.53142787614486
31.22615320267822,121.53107584349817
31.226150166532584,121.53106079777758
31.224507931720595,121.53390750673921
31.224503933598335,121.53390750707369
31.22432988683778,121.53385436395116
31.22420487037086,121.53382328213739
31.2240817243157,121.53373904225151
31.224034690549825,121.533715977642
31.224013683416658,121.53370895853472
31.223996708404883,121.53371598081974
31.22395272908076,121.53371598449921
31.223931738949396,121.53371598625533
31.22392574176908,121.53371598675707
31.223856774197724,121.53371599252715
31.223782847833373,121.53373204639695
31.22367408352384,121.53380828188406
31.223636249311745,121.53386946661709
31.22363225119258,121.53386946695156
31.223509808592894,121.53366286353942
31.223505774020058,121.5336478191387
31.223216149084095,121.53416036326375
31.22274531383132,121.53497078814304
31.222049505448062,121.53618036558832
31.22204650686292,121.53618036583896
31.22182828678761,121.5360429868161
31.22173723769784,121.5360038812185
31.22165818526666,121.53596577747044
31.22149810014179,121.5358975932485
31.221416101036652,121.53588155358482
31.22124309288099,121.53584345753112
31.22107713581821,121.53582842776552
31.220991176454195,121.53582843495103
31.220917211425245,121.5358284411339
31.220773298415022,121.5358364764384
31.220604432716996,121.53585955745613
31.220400689933864,121.53592777217729
31.22029186904075,121.53598193814878
31.22009421283573,121.53608826231653
31.21999840204453,121.5361494471898
31.21999240488508,121.53614944769103
31.21968030274386,121.53604316635483
31.219542186380778,121.53596595433953
31.219519107521144,121.53592784586505
31.219407016419744,121.53586667790333
31.219211945631994,121.53579749346682
31.219206931435632,121.53579047351168
31.21915553268332,121.53603518699822
31.219078144439358,121.53627990059444
31.21907414633628,121.53627990092856
31.218386824415624,121.5360041612589
31.21838382584012,121.53600416150952
31.218305511278558,121.53627996516464
