latitude,longitude
31.2138728716,121.522183851
31.2138682996,121.5218985174
31.2135936808,121.5218133176
31.213770937,121.522181944
31.2137989891,121.5225924299
31.2137306476,121.5229525139
31.2135034605,121.5231506211
31.2133659786,121.5232252662
31.2134705698,121.5234228496
31.2135958619,121.5236412595
31.2136746974,121.5238993626
31.2136849611,121.5242507435
31.2135928518,121.5244907126
31.2135871326,121.5246620878
31.2137226881,121.52489702
31.2137106031,121.5253674091
31.2135153501,121.5256588047
31.2130026693,121.5257348728
31.2126973384,121.5259400092
31.2124754762,121.5262332702
31.212404161,121.5263647761
31.2122080523,121.5264440893
31.2120122018,121.526461651
31.2117829789,121.5264465939
31.2114436214,121.526305993
31.2111520795,121.526234173
31.2109115233,121.5261472683
31.2106535147,121.5262540324
31.2106072965,121.5263743168
31.2106245268,121.5264884932
31.2105856178,121.5265134831
31.2104435193,121.5265220158
31.2100128712,121.5267206473
31.2099042355,121.5267665084
31.2099199636,121.5265207484
