latitude,longitude
31.2377721161,121.4959068159
31.2402433134,121.4963844623
31.2389954354,121.4986993933
31.2360061386,121.4998039103
31.2343708523,121.5010417354
31.233295397,121.5001564394
31.2332947527,121.500155909
31.2331788645,121.5000605119
31.2308755653,121.5017192816
31.2295487897,121.5026537867
31.2287280232,121.5047553811
31.2286762057,121.5049014778
31.2270481606,121.5066001775
31.222111842,121.5086348836
31.2196798538,121.5094194921
31.2171238856,121.5103167216
31.2144825467,121.5102561615
31.2134357525,121.5099633052
31.2128388163,121.5117079096
31.2126218537,121.5121722841
31.2122030991,121.5132790941
31.211124545,121.5152453531
31.2107967431,121.5162510988
31.2107606131,121.5164054738
31.2107525742,121.5163918012
31.2101376649,121.5195046936
31.2099871223,121.5210936136
31.2099778184,121.5211649768
31.2100192097,121.5217635983
31.2099501111,121.5248305964
31.2098531384,121.5265873075
31.2098696365,121.5267184598
31.2098784901,121.5266770192
