latitude,longitude
31.2390727371,121.5217697668
31.2390530537,121.5217524889
31.2391149377,121.5217526201
31.2390751632,121.5216878696
31.2389417079,121.5212998255
31.2388285458,121.5210050624
31.2387022977,121.5207030261
31.2386344366,121.520556314
31.2385731211,121.5204202222
31.2385270557,121.5203067141
31.2385131889,121.5202846871
31.2384812081,121.5202494562
31.2384663157,121.5202089718
31.2383872633,121.5199712629
31.2382666986,121.519614071
31.2380659664,121.519072289
31.2379694727,121.5188120416
31.2379312249,121.5186611146
31.2378619634,121.5181714393
