latitude,longitude
31.2277053095,121.5297088456
31.2277614426,121.5296939574
31.2277366021,121.5296614011
31.2276851978,121.529682512
31.2277270886,121.5297308783
31.2278701724,121.5293028081
31.2279897544,121.5289182813
31.2281084881,121.5287380228
31.2281395046,121.5284699483
31.2279571492,121.528328402
31.2278482398,121.5283185932
31.2278290716,121.5283185199
31.2278906222,121.528037044
31.2281982545,121.5276099453
31.2285055604,121.5272582346
31.2287442929,121.526976621
31.2290514068,121.5266052318
31.2294053553,121.5262905533
31.2295055182,121.5260455016
31.2295428539,121.5257501971
31.2297034583,121.5254500144
31.229773992,121.5252745971
31.2300069526,121.5249245956
31.2302730462,121.5245385222
31.2306035042,121.5239348866
31.2307441734,121.5242547903
31.2307812061,121.5244606868
31.2307850668,121.5245289067
31.2307695219,121.5245161606
31.2308058727,121.5246070663
