latitude,longitude
32.0239447849,118.7888346289
32.0238560688,118.788691068
32.023837364,118.7886614003
32.023841665,118.7886658425
32.023848223,118.7887124726
32.0237582742,118.78856769
32.023649045,118.7883789552
32.0234898401,118.7880587954
32.0233543092,118.787775779
32.023255322,118.7875941267
32.023171898,118.7876217685
32.0230499462,118.7875657796
32.0229017622,118.78743931
32.0227099336,118.7871853642
32.0224613207,118.7868437143
32.0223140506,118.7867403899
32.0221428673,118.7866948653
32.0218017894,118.786587639
