latitude,longitude
31.226075576,121.5307696082
31.2260679776,121.5307239491
31.2260905778,121.5307223968
31.2261116066,121.5307215767
31.2261221268,121.5307187195
31.2261221268,121.5307187195
31.2261221268,121.5307187195
31.2261721571,121.5307202899
31.2262354368,121.530717607
31.2260995052,121.5306239783
31.2263447179,121.5304403604
31.2267704218,121.5302395421
31.2268108244,121.5303481547
31.2271420294,121.5301349603
31.2274202542,121.5299973418
31.227616186,121.5299689115
31.227660041,121.5297867433
31.2277053095,121.5297088456
