latitude,longitude
22.5426950125,114.0939027613
22.5430164841,114.0938168718
22.5429842723,114.0937948297
22.5430608896,114.0937279772
22.5431190262,114.0936979576
22.5431109134,114.0935493378
22.5429832043,114.0931364915
22.5429225101,114.0926937864
22.5429223821,114.0925374225
22.5430104215,114.0923142269
22.5433298469,114.0915733395
22.5432353882,114.0915657285
22.543145026,114.0914572694
22.543149602,114.091383562
22.5430276934,114.0914820815
22.5429131445,114.091436985
22.542794354,114.0913638348
22.5427486163,114.0913118743
22.5427438591,114.0912907125
22.5429157347,114.09125971
22.5434288327,114.0911416651
22.5436961753,114.091073871
22.5437801415,114.0910905496
22.5438136655,114.0911654841
22.5437618659,114.0911653112
22.5435304982,114.0910934439
22.5432664991,114.0909437912
22.5433020063,114.0905994256
22.5435756647,114.0906072526
22.5434282675,114.0903828721
22.5434028977,114.0901170962
22.5434505277,114.089742344
22.5434157641,114.0894682716
22.5433473866,114.0891834047
