latitude,longitude
31.2192462922,121.5272260064
31.2196233139,121.5273253357
31.2198784657,121.5273251332
31.2200626436,121.5272748884
31.220275841,121.5272845365
31.2205580022,121.5274196922
31.2207756185,121.5275042129
31.2209908232,121.5276108986
31.2211012839,121.5276741876
31.2211844304,121.5277715292
31.221229918,121.5278420591
31.2211893844,121.5276862169
31.2212622029,121.5278810354
31.2215258576,121.5280776182
31.2218731535,121.5282535457
31.222176813,121.528352923
31.2226382712,121.5284930212
31.2233350765,121.5286148966
31.2238872799,121.528574092
31.2242543441,121.5282748792
31.2242154769,121.5275922662
31.2240331147,121.5274433558
31.2240150989,121.5274271297
31.2240177045,121.5275379502
31.2239311148,121.5278048446
31.223963895,121.5278269996
31.2241749783,121.527851816
31.2243010829,121.5279903745
31.2243047049,121.5281795077
31.2243153164,121.5283504444
31.2244243603,121.5286704203
31.2246496474,121.5291729457
31.2247804909,121.529444173
31.2249134099,121.5298023235
31.2250533876,121.5300486213
31.2251782237,121.530151262
31.2254756553,121.5303989842
31.2260576979,121.5309099494
31.2263508413,121.5310168205
31.2263508413,121.5310168205
31.226352552,121.5310169147
31.2263543213,121.5310166861
31.2264900866,121.5310513445
31.2265869031,121.5308930502
31.2267016732,121.5307615442
31.2267114881,121.5306612805
31.2267481302,121.530542869
31.2268574418,121.530364961
31.2270590175,121.5301148953
31.2271075295,121.5302360807
31.2275316731,121.5298097749
31.2276084297,121.5298396631
31.2276597937,121.5298025707
31.2277612357,121.5296336571
31.2279051804,121.5294417919
31.2279300808,121.5293838131
31.2277093325,121.5295992615
31.2277053095,121.5297088456
