latitude,longitude
31.2253577045,121.4424385631
31.2253674266,121.4424716906
31.2253750726,121.4425735371
31.2254530194,121.4426891686
31.2254504889,121.4430216867
31.2257299617,121.4431029319
31.2259316251,121.4432757425
31.2260756447,121.4433860935
31.2262891898,121.4434916661
31.2264556047,121.4434661771
31.2266566492,121.4432962186
31.2268076488,121.4431850219
31.2271129813,121.4430537216
31.2273966761,121.4429813609
31.2277123097,121.4429021259
31.2280188412,121.4426553392
31.2281930139,121.4424425079
31.2283841054,121.4424450777
31.2284185019,121.4426084548
31.2285437291,121.4426249665
31.2288286337,121.4425796523
31.2290829231,121.4425727599
31.2291980836,121.4425279875
31.2295835481,121.4424151927
31.2302746529,121.4423028261
31.2305502032,121.4420327768
31.2307581891,121.4419687535
31.2310409443,121.4419099788
31.2313216066,121.4419204562
31.2316839558,121.4418101609
31.2319874158,121.4416260782
31.2322510528,121.4414003565
31.232656722,121.4410315278
31.2328720627,121.4407781741
31.2331050712,121.4405968278
31.2334052187,121.4402261048
31.2340072484,121.4396329402
31.2343208885,121.4393023811
31.2345487478,121.4390640997
31.2347396098,121.4387942824
31.235075202,121.4386524763
31.23519545,121.4386522008
31.2354608162,121.4386378619
31.2355848405,121.4389895495
31.2356049814,121.439140181
31.235620813,121.4393879902
31.2356096704,121.4394725208
31.235579854,121.4395401306
31.2355502818,121.4395969555
31.2354604542,121.4397036108
31.235480931,121.4397318661
31.2354402639,121.4397189514
31.2355583394,121.4396277962
31.23553169,121.4396631793
