latitude,longitude
31.2277053095,121.5297088456
31.2291217935,121.5290948637
31.2296938128,121.5288926989
31.2298447059,121.5285875649
31.2296948708,121.5278686152
31.2294838522,121.5271723046
31.2292162688,121.5266368873
31.2292959706,121.5265737519
31.2293049066,121.5265888693
31.2293103889,121.5265879918
31.2293180211,121.5265829998
31.2293206199,121.5265735656
31.2293098408,121.5265297168
31.2292024248,121.5262694054
31.2282611817,121.5230189455
31.2283633656,121.5230928878
31.2283856212,121.5231584295
31.228023831,121.522379922
31.2275087524,121.5203092181
31.2270393196,121.5188590433
31.226278242,121.5167931575
31.2258011323,121.5154234871
31.2255377316,121.5139443162
31.2257289178,121.5132610112
31.2293856346,121.5116805732
31.2288888317,121.5106128574
31.2287288248,121.510166972
31.2236238925,121.492617532
31.2240669315,121.4909413461
31.2240836689,121.4892621639
31.2239374042,121.4872572915
31.2238996349,121.4872327007
31.2238758468,121.4872450686
31.2238647798,121.4871190389
31.2238700996,121.4867153379
31.2238380799,121.4863063323
31.223775934,121.4863451024
31.223788758,121.4862107311
31.2237992595,121.4863136001
31.2237906309,121.4862930629
31.2238423514,121.4866937904
31.2240163788,121.4886658753
31.2239401919,121.4912351169
31.2236939733,121.4921107792
31.222976246,121.4943775888
31.2231043039,121.4946908621
31.2249551423,121.4940750937
31.2258047136,121.4937021675
31.2266318923,121.4934014856
