latitude,longitude
31.2317193953,121.4375291113
31.231880639,121.4376702988
31.2319321379,121.437820031
31.2320504679,121.437819878
31.2322817085,121.4378542748
31.2324151785,121.4377472638
31.2326773044,121.4376064483
31.2329037484,121.4374740139
31.2333456605,121.4373794665
31.2334547163,121.4374466366
31.233699673,121.4378535297
31.233831876,121.4381391151
31.2339390878,121.4383737721
31.2339721551,121.4386030447
31.2340817104,121.4387345739
31.2343048961,121.4388807418
31.2346387264,121.4388362563
31.2349000403,121.4386486937
31.235026153,121.438513609
31.2350583195,121.4384576632
31.2350428717,121.4384332569
31.2349058775,121.4384666746
31.2347759981,121.438501928
31.234256738,121.4386565347
