latitude,longitude
22.6107180363,114.1312586096
22.6114622674,114.1292699349
22.6117585637,114.1282228881
22.6108258039,114.1266336356
22.6099241748,114.1252973745
22.6087019445,114.1234154015
22.6071486634,114.1206070595
22.6050875455,114.1178360373
22.6030188067,114.1158931908
22.5984013254,114.1124147702
22.5972677276,114.1117646524
22.5964309619,114.1112451143
22.5950445505,114.1104400477
22.5947189391,114.1102730122
22.5945121567,114.110259393
22.5933454011,114.1097751898
22.5920590765,114.1093951717
22.5894441507,114.1097445646
22.5874219512,114.110772329
22.5859340436,114.1116792706
22.5855836395,114.112122094
22.5853180119,114.1123729588
22.5847322865,114.1127792122
22.5841079412,114.1131944893
22.5826713792,114.1142959982
22.5809803895,114.1145788572
22.5799285492,114.115086488
22.5782557277,114.1156304501
22.5770473671,114.115441122
22.5769680795,114.1153172415
22.5769473034,114.115139288
22.576862548,114.1147452251
22.5775336338,114.1145878859
22.576937662,114.1144527991
22.575232778,114.1145930436
22.5692297899,114.1126985353
22.567154955,114.1124307225
22.5642601952,114.11189773
22.5623087393,114.1121835783
22.5595019218,114.1122868557
22.5554495614,114.1096288142
22.5542838395,114.1096826368
22.5505324714,114.1099445808
22.5480522021,114.110244356
22.5476673976,114.1100922694
22.5474866191,114.109375629
22.5471972823,114.1084998576
22.5469068813,114.1077411478
22.5465457047,114.1067467095
22.5462937662,114.106088228
22.546268531,114.1060160401
22.546268531,114.1060160401
22.5452116057,114.1040319548
22.5443750342,114.1025429622
22.5440361364,114.1017774679
22.5439299983,114.101514511
22.5438317631,114.1012010522
22.543738449,114.1006434153
22.5437203154,114.1005998365
22.5437102934,114.1005518064
22.5436628769,114.1004459443
22.5436031792,114.100346863
22.5434966691,114.1001434047
22.5432725463,114.0999380786
22.5429098489,114.0997515387
22.5412378659,114.0982805738
22.5409335522,114.0972685157
22.5403303885,114.0968725149
22.5403661557,114.0963297293
22.5402801727,114.0959172069
22.5402801727,114.0959172069
22.5402801727,114.0959172069
22.5402260337,114.0950607365
22.5401929534,114.0939503558
22.5402031288,114.0921453188
22.540163311,114.0920143757
22.5401747747,114.0919943271
