latitude,longitude
31.1861258596,121.4598309272
31.1861084057,121.4600047539
31.1861120367,121.4599952505
31.1861100087,121.4599907932
31.1860931538,121.4600013967
31.186140122,121.4600565637
31.186248899,121.4599237506
31.1864192208,121.4597314798
31.1864318178,121.4596436832
31.186411126,121.4596225813
31.1862395554,121.459680325
31.1861947634,121.4598241523
31.1861108439,121.4596983251
31.1861501446,121.4595836621
31.1861761068,121.4599046355
31.1862760251,121.4597158262
31.1863743995,121.4588373469
31.1863665736,121.4584407913
31.1863370637,121.4583574983
31.1863490262,121.4585233114
31.1862395153,121.4583519861
31.1860996732,121.4582076958
31.185996269,121.4582734128
31.1859690019,121.45840457
31.1861239115,121.4583492945
31.186022769,121.4581964492
31.1856386645,121.458335111
31.1854035982,121.4585092347
31.1853882132,121.4587069884
31.1853639525,121.4592770472
31.1850406593,121.4587633845
31.1848713684,121.4589519149
31.1846422876,121.4595782004
31.184478394,121.4588539817
31.1842066335,121.4585048996
31.1841146326,121.4582419542
31.183915464,121.4583598227
31.1835261426,121.458767724
31.1835327964,121.4587467137
31.1829344752,121.4589511049
31.1826958615,121.4588193752
31.1824183067,121.4586582675
31.1822777655,121.4585834493
31.1821574417,121.4585358503
31.1819822821,121.4585850919
31.1818165879,121.4586211478
31.1815876337,121.458658594
31.1812625275,121.4585597438
31.181148757,121.4585125706
31.1810328438,121.4584054142
31.1807834832,121.4581479058
31.1806458425,121.4580024534
31.180359151,121.457757335
31.1801526397,121.4577139113
31.1798951518,121.4575240571
31.1797127952,121.4575137182
31.1795190115,121.4574889037
31.1793647455,121.4574320758
31.1791455693,121.4573031332
31.1788460035,121.4572401912
31.1785522972,121.457322223
31.1781176349,121.4573674073
31.1781266617,121.4575659504
31.1776228791,121.4577482401
31.1775575875,121.4577828392
31.1772999652,121.4578277276
31.1771397735,121.4578364652
31.1767915035,121.4578058696
31.1765859305,121.4577434796
31.1765152993,121.4576622899
31.1762296639,121.457544778
31.1760471578,121.4573930135
31.1756902242,121.4572038945
31.1754642266,121.4571675696
31.1751513567,121.457300945
31.1747764737,121.4573520683
31.1744554685,121.4576865793
31.1743775849,121.4578730741
31.1742261797,121.4579620991
31.1739780096,121.4580890962
31.173306916,121.4579037122
31.1731433231,121.4578575247
31.1729887109,121.4578528626
31.1729595549,121.457872599
31.1729396632,121.4578812946
31.1729667176,121.4578816756
31.1728041509,121.457882871
31.1728164155,121.4578865218
