latitude,longitude
40.7130271781,-74.0099158873
40.7115703761,-74.0104455269
40.7114434593,-74.0100999979
40.7111829288,-74.0098118431
40.7110508055,-74.009604833
40.710902457,-74.0093239696
40.7107354441,-74.0089425169
40.7105850481,-74.0085869862
40.7104501912,-74.0082607893
40.7103470249,-74.0080071574
40.7102496282,-74.0077629828
40.7100325353,-74.0072089378
40.7099766837,-74.007046447
40.7096221126,-74.0068807375
40.7094684194,-74.0066422024
40.709315163,-74.0063738836
40.7091811419,-74.0061536536
40.7090481575,-74.005961478
40.7092041917,-74.0054477537
40.7092142762,-74.0053726045
40.7092160255,-74.0053885408
40.7092673302,-74.0054630648
40.7093985079,-74.0056545311
