latitude,longitude
40.7242037956,-74.0042662571
40.7255362952,-74.0039699866
40.7256601368,-74.0039782791
40.7256560287,-74.0040032138
40.7256066673,-74.0041052767
40.7255166698,-74.0043663392
40.7255085489,-74.0047845507
40.7257025958,-74.0055791801
40.7256886178,-74.0056411547
40.7257067682,-74.0057228015
40.7257193482,-74.0059827083
40.7257502205,-74.0064539209
40.7258072309,-74.0070118359
40.7258488535,-74.0072990941
40.7260328758,-74.0074585337
40.7263383502,-74.0075037531
40.7265483252,-74.0074895573
40.726590819,-74.0078552987
40.7268256567,-74.007922044
