latitude,longitude
31.22803967,121.4438248932
31.2279811013,121.4439222042
31.2279650173,121.4439339341
31.2279307633,121.4439074507
31.2276492322,121.4434472046
31.227751867,121.4435888874
31.2279720837,121.4442069082
31.2281811076,121.4443960535
31.2279476825,121.4443378915
31.2277926016,121.4441456879
31.2277160181,121.4439522495
31.2276735342,121.4438569044
31.2276456461,121.4438298029
31.2275870129,121.4437270149
31.227416557,121.443429647
31.2272993305,121.4433083997
31.2270326509,121.4432561612
31.22671088,121.4432871624
31.2264775412,121.4433788779
31.2262760199,121.4434567091
31.2260112441,121.4433474809
31.2256430711,121.4434869066
31.2256931279,121.4435460907
31.2255972805,121.4438467886
31.2253141533,121.4435209429
31.225019347,121.4428927183
31.2248255175,121.4425407919
31.2247239492,121.442410919
31.2245542302,121.442268993
