latitude,longitude
40.7268256567,-74.007922044
40.726611424,-74.0078067075
40.7265099739,-74.007656449
40.7267980724,-74.0074396777
40.7270489835,-74.0073637342
40.7270490783,-74.0073637055
40.7271441922,-74.0073349172
40.7272793101,-74.0072858173
40.727462995,-74.0072599485
40.7277106196,-74.0071844329
40.728118452,-74.0070546966
40.7284404026,-74.0070817674
40.7286233917,-74.0070925275
40.7287742965,-74.0070795867
40.7290429262,-74.0070554705
40.7294458948,-74.0070187924
40.7298083157,-74.0069115419
40.7300410024,-74.0068753041
40.7303895723,-74.0068647434
40.7306059814,-74.0068485989
40.7309064997,-74.0067972612
40.7311392959,-74.0067615221
40.7314167496,-74.0065834302
40.7316377532,-74.0065983924
40.7318553045,-74.0065683492
40.7321245152,-74.0065449707
40.732624041,-74.006439763
40.7319743373,-74.0068027603
