latitude,longitude
31.2396191282,121.4321751993
31.2375747642,121.4345935223
31.2375747642,121.4345935223
31.2342711104,121.4369049719
31.2337657467,121.4371831186
31.2336693732,121.4372205694
31.232806292,121.4376006996
31.2320847022,121.4378811489
31.2306882797,121.4384397618
31.22881036,121.4393460508
31.2282456359,121.4407583081
31.2291237798,121.4424351444
31.2291532858,121.4424893011
31.2300095995,121.4447228681
31.2306975404,121.4463742829
31.2318686026,121.4497690173
31.2320341115,121.4506199998
31.2325712184,121.4516312053
31.2342144095,121.455682394
31.235249998,121.457683532
31.2357864367,121.4594366646
31.2365987572,121.4615640682
31.2352220787,121.4619300518
31.2336951328,121.4621606738
31.2332824537,121.4622516765
31.2274273771,121.4635195376
31.2277633549,121.4684857118
31.2284344292,121.470035634
31.2309169569,121.4748040041
31.2321307977,121.476860758
31.2332600416,121.4801341276
31.2381158043,121.5011611831
31.2366051303,121.5018668246
31.2364854416,121.5011702114
31.2362393131,121.4969278443
31.2357295915,121.4955838618
31.2367408886,121.4944888208
31.2370085355,121.4960887626
31.2377721161,121.4959068159
