latitude,longitude
31.2138206887,121.5230877118
31.2137938075,121.5230763164
31.213802998,121.5230728389
31.2138074736,121.5230997795
31.2137566659,121.5230716648
31.213710797,121.5231021581
31.2136007032,121.5232182817
31.2135157376,121.5231338549
31.2133173144,121.5230782598
31.2128593336,121.5229619728
31.2126731339,121.5228937674
31.2124355351,121.5227833848
31.2121393686,121.5226379888
31.2116430568,121.5224247903
31.2113156551,121.5222460647
31.2111616881,121.5219852725
31.2112081111,121.5217339
31.2109586688,121.521655881
31.2106297594,121.5217045429
31.2103926056,121.5216896686
31.210216879,121.5217373377
31.2101799634,121.5222730218
31.2101509478,121.5224858543
31.2101468209,121.5225555715
31.2101211622,121.5227532102
31.2100716931,121.5231660839
31.2101012826,121.5235557473
31.2101642219,121.5238891221
31.2099876463,121.5242482364
31.2099262787,121.5248349547
31.2099258704,121.5252465177
31.209898836,121.5257121116
31.2099182535,121.5259332508
31.2100035663,121.5260774446
31.2101968781,121.5260289359
31.2105528431,121.525899257
31.2099199636,121.5265207484
