latitude,longitude
31.1961095994,121.3155951666
31.1955206128,121.313371614
31.1955023526,121.313179046
31.1954986244,121.3131127607
31.1954963527,121.3130498348
31.1954675283,121.3130501355
31.1954071556,121.3130726459
31.1954809151,121.3130022442
31.1955060282,121.3129469654
31.1955256313,121.3127394528
31.1954749177,121.3123414486
31.1953889545,121.3115594197
31.1952027188,121.3114852178
31.1949530873,121.311427632
31.1948608377,121.3114081834
31.1948224748,121.3113887737
31.1947945626,121.3113077568
31.1947467517,121.3112191127
31.1947350296,121.311180982
31.1947134373,121.3111120334
31.1947017809,121.3110121503
31.194691059,121.3109032441
31.1946832137,121.3108209785
31.1946799537,121.3107641821
31.1946798644,121.3107266216
31.1946787624,121.3106907725
