latitude,longitude
31.23553169,121.4396631793
31.23552308,121.4395826836
31.2355057625,121.4395356677
31.2354900287,121.4395160145
31.2354750408,121.4395893703
31.2355170741,121.4396186572
31.2355267138,121.4394270519
31.2355065021,121.4392541544
31.2352781717,121.4389035505
31.2351272177,121.4388641932
31.2350254043,121.4388947665
31.2349009179,121.4387624352
31.2346884393,121.4388279673
31.2344799707,121.4388958908
31.234360782,121.4388907802
31.2341296673,121.4386713871
31.2339693136,121.438420338
31.233707665,121.4378792173
31.2335079453,121.4375073858
31.2333992942,121.4373510385
31.2333070614,121.4373831778
31.233093037,121.4373823993
31.2326169768,121.4375588782
31.2323485452,121.4377022751
31.2321068902,121.4378201763
31.2319493823,121.4378560968
31.2318486185,121.4377819489
31.2318128681,121.4376837169
31.2317193953,121.4375291113
