latitude,longitude
31.2293806935,121.5204794655
31.2293559428,121.5205362484
31.2293913067,121.5204612309
31.2293988077,121.5203996626
31.2293467034,121.5204976621
31.2292938095,121.5206834401
31.2291943062,121.5210537384
31.2290117211,121.5220263563
31.2290452508,121.5215188376
31.2293039066,121.520949217
31.2294659096,121.5208376262
31.2298479078,121.5208821765
31.2298607032,121.5209167725
31.2298524082,121.5208987048
31.2298728351,121.520894072
31.2298915827,121.5208979169
31.2299778535,121.5207960911
31.2301511626,121.5206723353
31.2304757396,121.5205732749
31.2305425102,121.5207428729
31.2308612812,121.5209438345
31.2313446913,121.5208442645
31.2315888811,121.5207105324
31.2314971055,121.5209460212
31.2314048004,121.5210931598
31.2312794245,121.5212832982
31.2310498732,121.5216350489
31.2308884008,121.5219068943
31.2309701453,121.5218470319
31.2310062567,121.5218311483
31.231005082,121.5218232543
