latitude,longitude
31.2099199636,121.5265207484
31.2102235088,121.5265402846
31.210561317,121.5264358461
31.2106308385,121.5264186217
31.2106532234,121.5263979813
31.2106534974,121.5263510751
31.210750593,121.5263813404
31.2110641311,121.5263622214
31.2112865186,121.5264397501
31.2116072564,121.5265135748
31.2118369379,121.5265058373
31.2123983398,121.5264064341
31.212693267,121.5262263323
31.2127726277,121.5259504108
31.2129057132,121.5258009618
31.2131616358,121.5257659488
31.2134097519,121.5257779709
31.2135987792,121.5258235463
31.2137079099,121.5259941743
31.2137356626,121.526178198
31.2138109421,121.5264931218
31.2140875549,121.5267147219
31.214323822,121.5267364505
31.2145703137,121.526687075
31.2147760251,121.5267533769
31.2150461672,121.526847153
31.215526357,121.5269599208
31.2158228368,121.5270329576
31.2161144898,121.5269415739
31.216287528,121.5269503286
31.2163432494,121.5269815598
31.2164749831,121.5270485579
31.2165689732,121.5272017863
31.2166046052,121.5276206474
31.2166423572,121.5278214441
31.2169659892,121.5278173206
31.2172102568,121.5277651476
31.2174578141,121.5276701689
31.2180944367,121.5275219012
31.2183851519,121.5275155681
31.2185411668,121.5275370837
31.2187130039,121.5275125277
31.2189048051,121.5274805899
31.2191533289,121.527443108
31.219426023,121.5273542001
31.2196696666,121.5273698086
31.2199204519,121.5273721801
31.220144854,121.5273374848
31.2204100712,121.5273753629
31.2207688652,121.5276271397
31.220998337,121.5276642484
31.2211076247,121.5277164795
31.2213065722,121.5278571246
31.2217168389,121.5280629732
31.2219014464,121.5281555867
31.2228147502,121.5284885265
31.2240842859,121.5288869368
31.2238229473,121.5282752919
31.2239743399,121.5281251073
31.2240261434,121.5277612596
31.2239995489,121.5273708091
31.2239994986,121.5273283976
31.2238969886,121.5273637718
31.2238971841,121.5276865698
31.2240008094,121.5278854331
31.2241717071,121.5280795333
31.2242504483,121.5282974459
31.2244483442,121.5287432568
31.2246859639,121.5291337433
31.224838637,121.5293763931
31.2249893719,121.5296653061
31.2251528711,121.5299949679
31.2251955238,121.530070465
31.2253394891,121.5301875378
31.2253933473,121.530212787
31.2253934365,121.5302128289
31.2254912374,121.530258679
31.225845422,121.5305891825
31.2276197009,121.5300283231
