latitude,longitude
31.2099199636,121.5265207484
31.2101440238,121.5255428868
31.2100072573,121.5246607468
31.2102014992,121.5238634174
31.2101757542,121.5237441245
31.2101110178,121.5236062443
31.2101970837,121.5232178084
31.2125364615,121.5229086041
31.2129676535,121.5231370037
31.213672195,121.5235904733
31.213672195,121.5235904733
31.213672195,121.5235904733
31.213672195,121.5235904733
31.213672195,121.5235904733
31.2146806237,121.5238933082
31.2152605959,121.5242810899
31.219501983,121.5252563257
31.2192538022,121.5254727308
31.2249191034,121.5297491402
31.2256257924,121.5304193267
31.2256258726,121.5304194027
31.2260976132,121.5308667765
31.2261379984,121.5310035291
31.2273351165,121.531424662
31.2277053095,121.5297088456
