latitude,longitude
31.2412132643,121.4985407345
31.2412570776,121.4987049943
31.2411939784,121.498791399
31.2411374502,121.4988491736
31.2411302602,121.4988931483
31.2411848581,121.4990075321
31.2413612934,121.4991036049
31.2415501076,121.4990864664
31.2420371965,121.498976397
31.2423003451,121.4987191785
31.2423259723,121.4985119965
31.242255928,121.4986606413
31.2421671777,121.4987904308
31.2414659058,121.4988058706
31.2412335703,121.4988293772
31.241110095,121.4986377085
31.2409831247,121.4981702783
31.2408929518,121.4976916012
31.2407363374,121.4974967414
31.2404599139,121.4977156669
31.2404268694,121.4975987879
31.240374441,121.4976888532
31.2403232042,121.4978189976
