latitude,longitude
31.2277053095,121.5297088456
31.2276504425,121.5298843406
31.2275684829,121.5298841668
31.2275251542,121.5298704949
31.227525097,121.5298704768
31.2272363803,121.5297793751
31.2271842952,121.529711164
31.2270036946,121.530480946
31.2267865903,121.530496813
31.2265320927,121.5305412776
31.2262341493,121.5305197856
31.2261842786,121.5304263742
31.2262732197,121.5308639202
31.2263141368,121.5309004758
31.2262958815,121.5308975119
31.2262859279,121.5308955621
31.2262850715,121.5308950014
31.2262258699,121.5308589401
31.2261827215,121.5308329421
31.2260921735,121.5307671157
31.2258622589,121.5306271809
31.2253867996,121.5302699276
31.2252647456,121.5301209627
31.2251373593,121.529884307
31.2249743623,121.5294950681
31.2247792577,121.5291665783
31.2246884628,121.5288933206
31.2246590725,121.5285191796
31.2247815319,121.5281161295
31.2244769215,121.5281140384
31.2243924946,121.5279996797
31.2241759649,121.5277013966
31.2240812888,121.5275408012
31.2238758197,121.5274070431
31.2235149565,121.5273889936
31.2234874026,121.5275848052
31.2236013692,121.5273414163
31.223750898,121.5273702263
31.223834567,121.5272570519
31.2239443199,121.5273277658
31.2241270336,121.5281718183
31.2241653965,121.5286169779
31.2219350527,121.5280870653
31.2215823101,121.528011689
31.2213620575,121.5279772097
31.2210581586,121.5279757789
31.2207814715,121.5279048553
31.2204302327,121.5277493102
31.2200282033,121.527586385
31.2198671399,121.5275763098
31.2196580768,121.5274740441
31.2194857268,121.5274128113
31.2191560519,121.5273384867
31.2190865604,121.5273753589
31.2187131285,121.5274798911
31.2185006673,121.5275088657
31.2183610537,121.5275003671
31.218184731,121.5274940642
31.2178916564,121.5275310587
31.2174875669,121.5276231105
31.2171334725,121.5276925625
31.2168814696,121.5278164071
31.2167078893,121.5281593574
31.216678255,121.5281517441
31.2167117375,121.5279118256
31.21666883,121.5275286839
31.2165124775,121.5270791232
31.2163378096,121.5269795336
31.2160005022,121.5269149305
31.2158380636,121.5269220195
31.215587032,121.5268221293
31.2152088206,121.5267955065
31.2149849505,121.5267334219
31.2148028878,121.5265899751
31.2146120283,121.5265779265
31.2143706511,121.5266293928
31.2139247992,121.5264883387
31.2138251696,121.5264332094
31.2137308141,121.5262429962
31.2137088231,121.5260041355
31.2136992835,121.5257892608
31.2136439788,121.5257419794
31.2133957909,121.5256947098
31.2132411881,121.5257473733
31.2130188881,121.5257467916
31.2126276993,121.5260205095
31.2123986413,121.5262963719
31.2120588716,121.5264030601
31.2118066497,121.5263817036
31.2115662163,121.5262864059
31.2113197606,121.526049819
31.2111175794,121.5259876361
31.2109175088,121.5260436041
31.2106624574,121.5263757239
31.2105824216,121.5264389718
31.2105664002,121.5265007802
31.2099199636,121.5265207484
