latitude,longitude
31.2279565401,121.529952871
31.2278302979,121.5296668237
31.227775955,121.5296199999
31.2277334747,121.5295979835
31.2277283952,121.5295491816
31.2277882163,121.5293944049
31.2279045008,121.5289318929
31.2279226874,121.5287039609
31.2278036992,121.5284730157
31.2277263297,121.5281373054
31.2276455434,121.5282032648
31.2275593818,121.5282615159
31.2274850264,121.5281535869
31.2272268686,121.5276981302
31.2269189177,121.5273658451
31.2265367033,121.5271002916
31.2262165966,121.527118623
31.2260163938,121.5271708
31.2258416846,121.527236512
31.2255641366,121.5273649206
31.225231661,121.5275462364
31.2250508442,121.5275631617
31.2250470782,121.5275598794
31.2249485173,121.5275889512
31.2247395941,121.5275966481
31.2246532594,121.5275952467
