latitude,longitude
31.2169272536,121.453177661
31.2169387695,121.453175433
31.2169268997,121.4531714194
31.2168897242,121.4531727389
31.2168210237,121.453190479
31.2167357223,121.453268924
31.2167296859,121.4532306578
31.2167870807,121.4531984774
31.2168848207,121.4531950267
31.2170185417,121.4531165627
31.2171758246,121.4529760868
31.2172993909,121.4528117222
31.2174170519,121.4526544956
31.2175424258,121.4524604971
31.217638911,121.4522213764
31.217634054,121.4516965619
31.2176082401,121.4518184731
31.2176020571,121.4519600386
31.2175915154,121.4520021513
31.217572323,121.4520080973
31.2175928838,121.4519925735
31.2175744836,121.4518838953
31.2175440697,121.45170032
31.2175934261,121.4513337793
31.2176086431,121.4508414717
31.2176151367,121.4510637025
