latitude,longitude
31.2099199636,121.5265207484
31.2107081878,121.5262647666
31.2108548533,121.5261786731
31.2110696588,121.5261670107
31.2113353624,121.526224957
31.2114080911,121.5263651086
31.2115784297,121.5264257884
31.2118003711,121.5264660721
31.2122958945,121.5263355491
31.2126074127,121.526175088
31.2126861295,121.5259041393
31.2127287707,121.5257369159
31.2126827175,121.525538925
31.2125727221,121.5251797333
31.2124576205,121.5250053419
31.2123521271,121.5246987575
31.2123072917,121.5244734609
31.2122972927,121.5242204311
31.2122403414,121.5238327398
31.2125282806,121.5232121127
31.2126408052,121.5231737505
31.2126765546,121.523231168
31.2127110924,121.5234278726
31.2128911242,121.5235249474
31.2131754666,121.5236402803
31.2136555024,121.5238156395
31.2137637578,121.5239364601
31.2139366337,121.5239103408
31.2141071924,121.5239877795
31.2142327352,121.5239811605
31.2145197286,121.5240665958
31.2150374278,121.524326633
31.2151960076,121.5245314707
31.2155217451,121.5246081352
31.2159439078,121.5247401569
31.216186078,121.5248577318
31.2163798446,121.524900481
31.2164158012,121.5249219305
31.2165693906,121.5249860116
31.2167350999,121.5250538955
31.217039397,121.5250956464
31.2171971452,121.5253453072
31.2174300373,121.5258153262
31.2177371829,121.5262887484
31.2180448174,121.5266948592
31.2181030936,121.5266291097
31.2180324461,121.5264930353
31.2180299157,121.5267042954
31.2180811708,121.5270117508
31.21815062,121.5272554272
31.2182443526,121.5274190994
31.2184837955,121.5275090132
31.2187494885,121.5274997999
31.2189959128,121.5274447787
31.2192462922,121.5272260064
