latitude,longitude
31.2140719002,121.5230648297
31.2139009459,121.5230779181
31.2138361599,121.5230615959
31.2138182058,121.5230647754
31.2137702111,121.5231346726
31.2135762168,121.5234137579
31.2135164547,121.5236580128
31.2136318131,121.5237037436
31.21376031,121.5241033574
31.2137895304,121.5243800235
31.2137769252,121.524924365
31.2137594781,121.5252499389
31.2137059884,121.5255444328
31.2136506053,121.5255955189
31.2136505638,121.5255955572
31.2136110207,121.5256320322
31.2133572755,121.5257200375
31.2131004985,121.5257541818
31.2128484734,121.5257202191
31.2127003081,121.5257424332
31.2126306517,121.5258239764
31.2126198471,121.5260093841
31.2124572674,121.5262501294
31.2119862494,121.5264262109
31.2117248498,121.5264465143
31.2114343746,121.526361569
31.2111339483,121.5261823595
31.2110120646,121.526010133
31.2108450167,121.5260664244
31.2106485895,121.5262154279
31.2106546802,121.5263769431
31.2097617132,121.5269161373
