latitude,longitude
40.7319743373,-74.0068027603
40.7312518275,-74.0067451762
40.730972289,-74.0068124602
40.7308097705,-74.0068386349
40.7304820331,-74.0068527906
40.730262877,-74.0068633056
40.7301119271,-74.0068738381
40.7298422865,-74.0069056572
40.7296326941,-74.0069528341
40.7293616775,-74.0070156088
40.7294202317,-74.0070923629
40.7293240796,-74.0070579154
40.7287181428,-74.0072206975
40.7286044989,-74.0072221457
40.7284651949,-74.0071673084
40.7282317948,-74.0071705877
40.7280242278,-74.007215811
40.7277845876,-74.0072572792
40.7276856223,-74.0072976687
40.7275717311,-74.007355353
40.7272889456,-74.0073374837
40.7270210824,-74.0073878217
40.7267426539,-74.0075593802
40.7266327878,-74.0077816644
40.7268256567,-74.007922044
