latitude,longitude
31.2277053095,121.5297088456
31.2278725672,121.5299316552
31.2283765615,121.5297566468
31.2284917788,121.5297259737
31.2286888607,121.5298482024
31.2288894694,121.5296974335
31.2289531395,121.5294348179
31.2290724984,121.5292176647
31.2295058223,121.5289613947
31.2297674044,121.5288822692
31.2299655498,121.5288946455
31.230172061,121.5291392962
31.230241336,121.5293928313
31.2303165037,121.5297519446
31.2304382564,121.5301465529
31.2305675672,121.5305756201
31.2306673889,121.5309316684
31.2307592361,121.5311547714
31.2308336529,121.5313603507
31.2308887053,121.5317909767
31.2308976639,121.5320442194
31.2310044287,121.5324116385
31.2312361014,121.5327764493
31.2315654591,121.5329374345
31.2318343688,121.5333546908
31.2320516178,121.5335318612
31.2323237676,121.533483082
31.2324540019,121.5334912455
31.2327430663,121.5335506773
31.2328730539,121.5336120458
31.2331335168,121.5337334616
31.2333578198,121.5336003055
31.2335720478,121.5333649843
31.2342535499,121.5345096584
31.2344733235,121.5346058378
31.2346675053,121.53447567
31.234690982,121.5344031387
31.234635181,121.5344037465
