latitude,longitude
31.229472074,121.5201347809
31.2295523308,121.520303987
31.2296036153,121.5203918204
31.2296239323,121.5203165332
31.2297070865,121.5202805666
31.2297728201,121.5203915259
31.2298117814,121.520530257
31.2298344005,121.5207318093
31.2297762434,121.5208236624
31.2297214886,121.5208652005
31.229639483,121.5208546996
31.2295602112,121.520805823
31.2295172535,121.5208699606
31.2290627312,121.5212089547
31.2293143921,121.5211659959
31.229611544,121.52124732
31.229785166,121.5212902483
31.2299302422,121.5212365799
31.2300412189,121.5212229236
31.230154594,121.5212066552
31.2305608177,121.5211004488
31.2306890267,121.5210513129
31.2307252425,121.520977894
31.230889395,121.5209566448
31.2312682673,121.5209115347
31.2313904299,121.5207764919
31.231404221,121.5208988731
31.231484505,121.5210863763
31.2314331164,121.521316019
31.2312303164,121.5215209314
31.2309847701,121.5218146313
31.2309384073,121.5218571037
31.2309391297,121.5218789131
31.2309401355,121.5218715712
31.2309396071,121.5218643984
31.2309368948,121.5218601687
31.2309333266,121.5218566647
31.2309309748,121.5218528942
31.2309314045,121.5218488208
