latitude,longitude
31.2100355864,121.526117819
31.2100659657,121.5261144879
31.2101026143,121.5260607019
31.210121862,121.5260347438
31.2100576463,121.5259221197
31.2099898308,121.5245615237
31.2099784737,121.5244829032
31.2099634582,121.5244148704
31.2099508621,121.5243472777
31.2099294017,121.5241249703
31.2100009818,121.5232647619
31.210007686,121.5232308662
31.2100235658,121.5231204775
31.2101209469,121.5226061877
31.210134739,121.5205482526
31.2103945887,121.5182763831
31.2106051601,121.5176597059
31.2106051601,121.5176597059
31.2106083933,121.5176787816
31.2105844151,121.5175364819
31.2105743171,121.5174626418
31.2107350985,121.5165943634
31.211092619,121.5151408273
31.2113428184,121.5147098317
31.2118889423,121.5137992656
31.2122251196,121.5126606139
31.2109872097,121.5116614332
31.2080949109,121.5101372437
31.2062621521,121.5103184786
31.2052758984,121.5122509564
31.2044323137,121.509445869
31.2106101244,121.4960363482
31.2111100146,121.4966448302
31.2092765386,121.4971296033
31.2111622438,121.4974760565
31.2098922804,121.4986068678
31.2101357152,121.4958045416
31.2066520511,121.4897681833
31.2055562318,121.4883131423
31.2041129535,121.486160561
31.2037128399,121.4853613745
31.2036480787,121.4852208353
31.2036393511,121.485204224
31.2036369261,121.4851975237
31.2034123402,121.4846534167
31.2025675089,121.48211835
31.2018211697,121.4803172726
31.2015118144,121.4790904789
31.2014065302,121.4787116041
31.2000628753,121.474870218
31.1996904315,121.472840784
31.1988804954,121.4713326057
31.1984485369,121.4701676075
31.1982734648,121.4694448729
31.1982734022,121.4694446147
31.1982702743,121.469431702
31.1982702743,121.469431702
31.1982702743,121.469431702
31.1982240235,121.4693268643
31.1973961879,121.467196732
31.1967660488,121.4654778372
31.195890727,121.4648300985
31.1935222138,121.4658197195
31.1934647216,121.4659343429
31.1895296872,121.4644529354
31.1876164594,121.4615017896
31.1866967271,121.4592344085
31.1866943431,121.4592385809
31.1869178537,121.4583967648
31.1861066573,121.4583599019
31.1861258596,121.4598309272
