latitude,longitude
31.1934266307,121.3121871715
31.1909869646,121.315037409
31.1909862161,121.3150382834
31.1799824983,121.3278938166
31.1773612976,121.3299056474
31.176745132,121.3304410984
31.1766183144,121.3305470367
31.1718518655,121.3344496393
31.1718566285,121.3347494326
31.1723356066,121.3366160864
31.1776821858,121.3464191358
31.1797442038,121.3482455054
31.1816647079,121.35012093
31.1858101956,121.3555297199
31.1869976579,121.3586954634
31.1899749438,121.367918922
31.1920328011,121.3746142711
31.193570788,121.3786480919
31.1950547359,121.3815076057
31.1984757321,121.3874204726
31.1989209789,121.3882594126
31.2021196436,121.395851931
31.2030877444,121.3989946712
31.205116194,121.40328008
31.2064309342,121.4050526075
31.2074767775,121.4069778635
31.2077957327,121.4077008709
31.212053985,121.422158088
31.2125274766,121.4242924874
31.2146725803,121.4265396426
31.2166070178,121.4293884989
31.2182597041,121.4313664279
31.2196064584,121.4337140932
31.2212760506,121.4368420401
31.2223092647,121.4395394458
31.2225398227,121.4401284039
31.2247051914,121.4470563795
31.2257936506,121.4510847803
31.2259050166,121.4541372177
31.225943793,121.4565810996
31.2258919069,121.4602694075
31.2257066368,121.4635750025
31.2257406503,121.4648095452
31.2224306034,121.4672636832
31.2201974477,121.4669674633
31.2199357761,121.46689971
31.2172099191,121.4662098605
31.2140865936,121.4666541203
31.2117084559,121.4680330082
31.2102369577,121.4687696274
31.2081592976,121.4694123444
31.2068211597,121.4699625094
31.2057894783,121.4703922886
31.2048063043,121.4707611456
31.2029500932,121.4714039985
31.2016301437,121.471765535
31.1993555741,121.4725271547
31.2002333652,121.4756827092
31.2016459963,121.4799983673
31.2028885405,121.4840044071
31.20424086,121.4865549486
31.2059106362,121.4887271778
31.2072544678,121.4905314746
31.2087575989,121.4928543588
31.208973208,121.4972270215
31.2090195056,121.4973940348
31.2092042171,121.4972147162
31.2100361975,121.496247794
31.2099085422,121.49640075
31.2095366541,121.4972385711
31.2040161987,121.5113926683
31.2033450991,121.514152199
31.2032305527,121.5147028853
31.2022562776,121.5196270541
31.2008696738,121.5227381709
31.2026826937,121.5245505447
31.2073187451,121.5263608384
31.2097809767,121.5273075429
31.212624607,121.5284806825
31.2159720635,121.5297971522
31.2160128539,121.529840955
31.2159908904,121.5298121494
31.2138595863,121.5291903867
31.2135267686,121.5289725832
31.2119062393,121.5282437486
31.2097370269,121.5273223287
31.2099390716,121.5261959489
31.210180938,121.5260652476
