latitude,longitude
31.2398083487,121.4976163583
31.2397491287,121.4977148077
31.2303979689,121.5239105221
31.2302387747,121.5242062655
31.23015244,121.524340865
31.2300826903,121.5245196407
31.2296220437,121.524919914
31.2298886612,121.5249819471
31.2297787203,121.5251524296
31.2295607275,121.5252674882
31.2292291751,121.5253491032
31.228797928,121.5257789423
31.2287463608,121.5260677888
31.2286788489,121.5262595672
31.2285877119,121.5265327654
31.2287072167,121.5266535259
31.2284634462,121.5271924965
31.2285447775,121.527470912
31.2284100466,121.5277442444
31.2280563284,121.5279077065
31.2276454856,121.5281544502
31.2275444961,121.5284005741
31.2274308797,121.5287162601
31.2273573525,121.5288744197
31.2272150427,121.5294498659
31.2273735369,121.5299069015
31.2274323377,121.5298732836
31.227431458,121.5298489854
31.2275167413,121.5298192478
31.2276096909,121.529780648
31.2277053095,121.5297088456
