latitude,longitude
32.0238425775,118.7884354784
32.0234950829,118.7877767913
32.0233639862,118.7877475528
32.0232595972,118.7877019531
32.0232619674,118.787566431
32.0233972648,118.7874627991
32.0235234229,118.7873760511
32.0237137036,118.7871446209
32.0237150514,118.7871403518
32.0237753804,118.7870664561
32.0237706102,118.7869740839
32.0237377401,118.7868786444
32.0236634708,118.7867989354
32.0234245546,118.7864148043
32.0234687335,118.7864015096
32.0232063777,118.7861421366
32.0229621185,118.7860164121
32.0228976526,118.785966052
32.0228670809,118.7858763812
32.0228920268,118.7855996411
