latitude,longitude
31.1393882309,121.4955832567
31.139600003,121.4960908513
31.1399470886,121.497014763
31.1406796881,121.5002317238
31.1416464268,121.5016206641
31.1420821746,121.5015595296
31.1428214803,121.5012419012
31.1431590954,121.5012455184
31.1441005485,121.5035016226
31.14491572,121.5059372164
31.14491572,121.5059372164
31.1449146781,121.5059280873
31.1449080678,121.5059110836
31.1449174288,121.5059402596
31.1451389558,121.5061647313
31.145655701,121.5059350005
31.1475081818,121.5045339504
31.1486391774,121.5034339232
31.1497673457,121.5030348741
31.1506453653,121.5027242646
31.1508848525,121.5064410922
31.1512738962,121.5088188909
31.1514462255,121.5093603256
31.1532074422,121.5164855086
31.1540393313,121.5192867838
31.1544764049,121.5220766214
31.1544892928,121.5244472581
31.1566792336,121.5226342513
31.1591343152,121.5211231236
31.1600380522,121.5204176261
31.1603702825,121.5201641632
31.1605975485,121.5200152259
31.1616752823,121.5191528957
31.1623743347,121.5185250758
31.1628066472,121.5186101409
31.1629182129,121.5184895091
31.1630882873,121.518337769
31.1641398685,121.5179378937
31.1644525772,121.5178048804
31.1644071035,121.5178283749
31.1648951718,121.5176696508
31.168033337,121.5165388095
31.1705742861,121.5156296471
31.1718940023,121.5152112628
31.1735001315,121.5147802223
31.1748349064,121.5144194946
31.1761002652,121.5143171793
31.1761002652,121.5143171793
31.1761002652,121.5143171793
31.1761002652,121.5143171793
31.1761002652,121.5143171793
31.1761002652,121.5143171793
31.1761002652,121.5143171793
31.1808570063,121.5159623639
31.1828004602,121.5166783291
31.1839067833,121.51716182
31.1846003674,121.5174200901
31.1860004028,121.5177962341
31.1889352807,121.5209723336
31.193262405,121.5209297149
31.194476253,121.5213126985
31.1967966954,121.5224528826
31.1994585384,121.5233600293
31.2007393716,121.5242836018
31.2007402276,121.524284219
31.2008281813,121.5243476399
31.202386675,121.524691567
31.204555325,121.5253670808
31.2089732855,121.5270446399
31.2114790983,121.5281000217
31.2136383099,121.5288270388
31.2136383099,121.5288270388
31.2136383099,121.5288270388
31.2136685233,121.5288375907
31.2164018861,121.5302471534
31.2182799298,121.5309348631
31.2189771985,121.5312433679
31.2194269068,121.5315420777
31.2215669697,121.5322546228
31.2246298013,121.5330534484
31.2246178708,121.5330753465
31.2245809791,121.532870457
31.223988377,121.5336806794
31.2243875629,121.5342194724
31.2251979238,121.5345327985
31.2257051224,121.5342697738
31.2260281842,121.5340915932
31.2269553052,121.5336228676
31.2273862948,121.5331795128
31.2274410007,121.5323488419
31.2279936311,121.5308717699
