latitude,longitude
31.2277053095,121.5297088456
31.2275786366,121.5299662338
31.2275891454,121.5299682327
31.2276024617,121.5299637112
31.2274819677,121.5299419475
31.2273561776,121.5299276257
31.2277708891,121.5292880464
31.2279257024,121.5289168793
31.2279763337,121.5286579856
31.2280357654,121.5285514505
31.228064106,121.5285267068
31.2279011547,121.5283119939
31.2279265036,121.5281528029
31.2281960011,121.5275691476
31.2285298739,121.5271591444
31.228996345,121.5269179506
31.2291654638,121.5265036662
31.2293331339,121.526339646
31.2293319906,121.5258477954
31.2293180892,121.5255275937
31.2296206342,121.525262294
31.2297674388,121.5250612816
31.2300727907,121.524772207
31.2301942047,121.524542956
31.2301581979,121.5244993806
31.2302484671,121.5243944101
31.2306489218,121.5238915775
31.2306433131,121.5238668051
31.2306514039,121.523780499
31.2306817918,121.5236120638
31.2307503049,121.5233962377
