latitude,longitude
31.2103565919,121.5262604381
31.2100674807,121.5259092233
31.2099625128,121.5250822771
31.209918275,121.5248427203
31.2098222381,121.5258242527
31.2062120923,121.5259842271
31.2019661674,121.5243169449
31.201788579,121.5238287295
31.2006723116,121.526609148
31.1996815814,121.530409965
31.199406153,121.5335965613
31.1997331398,121.537112417
31.2015155107,121.5429087061
31.2035002334,121.5457812148
31.2060219569,121.5538413513
31.2071789862,121.5625623367
31.2036015253,121.5720198228
31.2002275763,121.5729194289
31.1993512056,121.5731508483
31.1992296461,121.573122192
31.199236223,121.5731216558
31.1986997386,121.5730337523
31.1730058792,121.5856788059
31.173893728,121.5892209702
31.1777412619,121.6036252255
31.1783251449,121.6046439179
31.1868705897,121.6221800154
31.1898848083,121.6328981958
31.1904214228,121.6366292929
31.1908216057,121.6384317494
31.1908375349,121.6385353513
31.1908416413,121.6386807185
31.1908526637,121.638797437
31.1908628036,121.6388676977
31.1908978725,121.6390549563
31.1910931073,121.6399236012
31.2009546942,121.6800512736
31.2016106793,121.6847119329
31.2018448321,121.6882214469
31.2018537204,121.6885332036
31.2018717921,121.6889635273
31.2018935157,121.6892236001
31.201931859,121.6893936707
31.2021335902,121.6902000808
31.2087649978,121.7336964968
31.2090206547,121.7374422484
31.2090844618,121.7381931257
31.2090769212,121.7383944196
31.209073113,121.7384046511
31.2090730854,121.7384047251
31.2089928377,121.7386203216
31.2089341968,121.7387625673
31.2088616723,121.7389486792
31.2088028151,121.7391939892
31.1895888321,121.7682928533
31.1890923405,121.7729466498
31.1872746495,121.7774045178
31.1613461082,121.7979191218
31.1592819732,121.7988207509
31.1528883812,121.8012303772
31.1510603173,121.804286965
31.1524283012,121.804609963
31.1533351696,121.8043204734
31.1536500796,121.8026399983
31.1536153042,121.8026091588
31.153621209,121.8030076633
