latitude,longitude
22.5616868883,113.9323415604
22.5600113049,113.9409999827
22.5596778064,113.9422976856
22.5589569584,113.9472671028
22.5564700657,113.9604779765
22.5569543561,113.9630558226
22.558271106,113.9832574993
22.5588985711,113.9858798726
22.5590221137,113.9873880148
22.5620017852,114.0309549502
22.565101607,114.0545588885
22.5653652095,114.0558384095
22.5655178346,114.05633479
22.5655612554,114.0565964011
22.5656037694,114.0568863097
22.565651182,114.0572164084
22.5722035668,114.0817204592
22.5679864594,114.094251067
22.5754702347,114.1177649971
22.5765205361,114.1170631179
22.5993646464,114.1130276803
22.6014361522,114.1145356951
22.6022623562,114.1152078872
22.6026441252,114.1155940798
22.6031308451,114.1161586533
22.6037409455,114.1170007611
22.6109504131,114.1307517083
22.6116863932,114.1308735284
