latitude,longitude
31.2099199636,121.5265207484
31.2106438192,121.5264500521
31.2105539732,121.5263984179
31.2100876776,121.5263913
31.2101418256,121.5266611039
31.2100961568,121.5268931707
31.2099853633,121.5273542672
31.2098191838,121.5279541283
31.2098013296,121.5277511993
31.2098308466,121.5276459587
31.2097321417,121.5277476874
31.2096948239,121.5278304375
31.2095653198,121.5277570512
31.2092810198,121.5275024348
31.2091808395,121.5272850236
31.2088949717,121.5272692139
31.2086675231,121.5274414388
31.2085031279,121.5276524224
31.2083716845,121.5279078873
31.2083085314,121.5280459891
31.2081505269,121.5284068119
31.2080978957,121.5288528575
31.2080928238,121.5291553431
31.2080062512,121.5292915809
31.2077249251,121.5292260445
31.2075821255,121.5292094841
31.2077465056,121.5290354731
