latitude,longitude
31.2277053095,121.5297088456
31.227694352,121.529624707
31.2276946124,121.5296211404
31.2277555438,121.5294638288
31.2282709249,121.5290222469
31.2280725662,121.5288953227
31.2280744852,121.528721348
31.2278975453,121.5284159798
31.2279229066,121.528270778
31.2278813236,121.528170853
31.2278859478,121.5279129242
31.2281357287,121.5275818713
31.2290036044,121.5269950069
31.2292048031,121.5267419051
31.2292441239,121.526715627
31.2292390791,121.5266776428
31.229246067,121.526505251
31.2293069239,121.5260158778
31.229339413,121.5256415965
31.229455009,121.5253749459
31.2296496812,121.5250840358
31.2297258544,121.5250112702
31.2297259327,121.5250111954
31.2298094408,121.524931423
31.2300429184,121.524694976
31.2302346682,121.5245567703
31.2310396297,121.5221641583
31.2306508408,121.5231695202
31.2306148012,121.5234865569
31.2306341882,121.5233668176
31.2306646019,121.5232050626
31.230763212,121.5227126969
