latitude,longitude
22.5419209047,114.0781229991
22.5416548844,114.0781867008
22.5434377096,114.0771302047
22.5430940882,114.0706718348
22.5430661254,114.0681466217
22.542976038,114.0636426336
22.5429760149,114.0636414784
22.5428396936,114.0568259946
22.5417431364,114.0361451949
22.5415967699,114.0355227234
22.5411022689,114.0326819507
22.5380198686,114.0129672414
22.5529589289,113.9815219947
22.5559058485,113.9780115039
22.5659753526,113.9321702475
22.5658453331,113.9320651274
22.5579694371,113.9291411424
22.5587429598,113.9294952396
22.5616868883,113.9323415604
