latitude,longitude
31.2293806935,121.5204794655
31.2294196774,121.5205990082
31.2295044683,121.5209494595
31.2299425856,121.5211481522
31.2302719731,121.5211906095
31.2304759108,121.5211659395
31.2305329277,121.5211330928
31.2307699518,121.5210837
31.2311687442,121.521036072
31.2313147976,121.5211204596
31.2313400593,121.5213213712
31.2313002825,121.5214172865
31.231359134,121.5214746456
31.231299153,121.5215984889
31.23129912,121.5215985571
31.2312941453,121.5216088285
31.2312187248,121.5217203056
31.2311297094,121.5218457983
31.2311156666,121.521869664
31.2310997673,121.5219065743
31.2310680569,121.5220004634
31.230774553,121.5227146076
