latitude,longitude
22.540121637,114.0920780122
22.5401673253,114.0922111047
22.5401698175,114.0921886836
22.5401726599,114.0921636068
22.5401765227,114.0921318032
22.540180205,114.0920982456
22.5402950573,114.0918878551
22.5402233606,114.0915045568
22.5402696946,114.0914948154
22.5404102189,114.0914755048
22.5406031714,114.0915174937
22.5409661996,114.0914536391
22.5411507233,114.0913786849
22.5412121636,114.0914419256
22.541514071,114.0914297333
22.5416651728,114.0914448231
22.5417889297,114.0914479885
22.5422911035,114.0913794333
22.542726466,114.0913513712
22.5428289087,114.0913485665
22.5428341154,114.0915403026
22.5427966902,114.0916989969
22.5429607989,114.0919452513
22.5430164484,114.0919965885
22.5430195459,114.0920854172
22.5428962496,114.0922118048
22.5429339155,114.0923511928
22.5428757217,114.0925560882
22.5426950125,114.0939027613
