latitude,longitude
40.7255132238,-74.0040789498
40.7255279538,-74.0041114664
40.7256445221,-74.0043690474
40.7255721815,-74.0045003374
40.7255926375,-74.0050319038
40.7259548243,-74.0056516623
40.7261970749,-74.0057347833
40.7263508691,-74.0059219555
40.7264185445,-74.0062148182
40.7265175842,-74.0066830817
40.7265948519,-74.0070665531
40.7267116836,-74.0075044249
40.7266917801,-74.0076674098
40.7266503318,-74.0077558845
40.7267000882,-74.0078004635
40.7267652818,-74.0076986353
40.7268227117,-74.0077512117
40.7268256567,-74.007922044
