latitude,longitude
31.2105360794,121.4448159305
31.2105578203,121.4468886885
31.2104665061,121.4470755571
31.2103783464,121.4471685913
31.2101241185,121.4472748587
31.2098620028,121.4473180292
31.2096296364,121.4473557199
31.2094587519,121.4473835566
31.209291042,121.4474120103
31.2090554408,121.447460912
31.2088681376,121.4474956288
31.2086827229,121.4475045203
31.2085260791,121.4475638066
31.2082643665,121.4476106329
31.2079107905,121.447689898
31.2077180981,121.4477577295
31.2077337634,121.4479038433
31.2078668747,121.4480527912
31.2080173004,121.4482810819
31.2080998757,121.4484308689
31.2082568562,121.4487018399
31.2084618809,121.4489411926
31.2085168462,121.4490870789
31.208627814,121.4492248247
31.2086648495,121.449368676
31.2087097713,121.4495425574
31.2088314336,121.4497253934
31.2090127855,121.4499573718
31.2090687019,121.4500841874
31.209114601,121.4501464349
31.2091621789,121.4501805366
31.2092676022,121.4502645545
31.2093643641,121.4504007276
31.2094297217,121.4507170276
31.2095399855,121.4509629754
31.2096621622,121.4510932351
31.2097951881,121.4512966829
31.2099264122,121.4515237484
31.2100216055,121.4516860802
31.2100972237,121.4518265985
31.2101854623,121.4519665082
31.2102668318,121.4520885203
31.2103946469,121.4522528499
31.2105908502,121.4523885142
31.2106196403,121.452553794
31.2106816851,121.4527137684
31.2107203397,121.4528206261
31.2107658265,121.4529473655
31.2109060519,121.4532411348
31.2110276143,121.4534761337
31.2110755864,121.4536267392
31.2111599147,121.4539169464
31.2112067913,121.454078788
31.2112832397,121.4543048962
31.2113892854,121.4545841552
31.2114710843,121.4546996798
31.2114850628,121.4548406062
31.2115043985,121.4550934227
31.2116022701,121.455435159
31.2116762106,121.4556687967
31.2117888738,121.4560295355
31.2119639207,121.456468651
