latitude,longitude
31.2099199636,121.5265207484
31.2100057398,121.5266935683
31.2100249069,121.5266823256
31.2101140508,121.5266516826
31.2103059772,121.526509071
31.210727159,121.5262537993
31.2105947466,121.5262831737
31.2102973046,121.5261540076
31.2100924721,121.5261077788
31.2099208284,121.5263966021
31.2098779467,121.5268731694
31.2099808362,121.5269037634
31.2099620318,121.5269856675
31.2097321854,121.5269505727
31.209695922,121.5271721367
31.2097313258,121.5273259712
31.2097360002,121.5272027659
31.2096347413,121.5271206815
31.2095190051,121.5272237303
31.2090432291,121.5271698899
31.2087691696,121.5273035492
31.2085620791,121.5272584419
31.2085358231,121.5274870918
31.2084369707,121.5276783147
31.2083596329,121.5278949202
31.2082000125,121.5284482602
31.2080763135,121.5288226072
31.2079398833,121.5291399231
31.2077364332,121.5292760862
31.2076259965,121.5294418352
31.2075257167,121.5294062594
31.2077465056,121.5290354731
