latitude,longitude
31.2467366184,121.5623357614
31.2442738754,121.5637325854
31.2430596138,121.5646720536
31.2430727297,121.5646947556
31.2422229751,121.5654041174
31.2406799561,121.5664407825
31.2383514716,121.5628766034
31.2372597627,121.5605984123
31.2361278303,121.5582769848
31.234911471,121.55631129
31.2336044067,121.5539183438
31.2332594189,121.5531816807
31.2331817741,121.5530080591
31.2330727729,121.5527912421
31.2322826654,121.5507761646
31.2300378019,121.5450530005
31.2281870788,121.5400363415
31.2261482839,121.5375241568
31.2193902906,121.5310904815
31.2174799002,121.5307527925
31.2160408035,121.529844073
31.2146386452,121.5296030696
31.2119965311,121.5284338048
31.2099923098,121.5260917283
31.2099199636,121.5265207484
