latitude,longitude
22.5454314784,114.079014153
22.5453727578,114.0790401719
22.5453605423,114.0790375842
22.5453453297,114.0790341492
22.545332473,114.0790305378
22.5453284391,114.0790297496
22.5456368574,114.0803796132
22.5457543131,114.0815861
22.5456849436,114.0827703173
22.5455896655,114.0842271928
22.5453650606,114.0867080125
22.54562341,114.0882037015
22.5453888938,114.0888109156
22.5452509345,114.0903113864
22.5466598068,114.0910916525
22.5491313356,114.0911100483
22.5516917557,114.090955039
22.55190456,114.0910419835
22.5520897673,114.0911460542
22.5523918009,114.0911484735
22.5536909674,114.091127538
22.5538730949,114.0910924523
22.5549180361,114.0908580959
22.5576253312,114.0909944066
22.5584688385,114.0922185473
22.5585780049,114.0967673628
22.558832512,114.0991361549
22.559062477,114.0992882626
22.5591223443,114.0993023256
22.55913205,114.0993096745
22.5591379276,114.0993131507
22.5591421477,114.0993152765
22.5595726435,114.0992918255
22.5617727948,114.0992484192
22.5613891864,114.0991286001
22.5609712732,114.0993630214
22.5615690349,114.0981869631
22.5613340236,114.0969903792
22.5611779947,114.0968910845
