latitude,longitude
31.2317193953,121.4375291113
31.2317711716,121.4377646473
31.2319821274,121.4378074058
31.2321284271,121.4378450706
31.2323993938,121.4377260441
31.2325599143,121.4376518297
31.2327504812,121.437586964
31.2331802306,121.4374226498
31.2333937769,121.4373367362
31.2335923427,121.4372663352
31.2336030914,121.4373667518
31.2337876661,121.4371695308
31.2340007019,121.4370571966
31.234505215,121.4367689076
31.2347770942,121.4366419617
31.2350661882,121.4365103196
31.2354699908,121.4363216734
31.2357290612,121.4361761856
31.2358926871,121.4362619964
31.2359967539,121.4361075187
31.2361989459,121.4359955527
31.2363809891,121.4356289238
31.2366349714,121.4354401997
31.2370370052,121.4351509074
31.2373401827,121.4348904236
31.237695983,121.4345917334
31.23781378,121.4344652608
31.2379248569,121.4343766805
31.2380606856,121.4342956477
31.2382907877,121.4342749565
31.2384480616,121.4340058752
31.2387271075,121.4336648658
31.2389993213,121.4331544852
31.2391902635,121.4328006368
31.2394020996,121.4324950767
31.2395802633,121.4322453369
31.2397928955,121.4318615474
31.2396191282,121.4321751993
