latitude,longitude
31.234635181,121.5344037465
31.2348059607,121.534263794
31.234849941,121.5342706019
31.2349300605,121.5342865332
31.2349500349,121.5342437353
31.2348352317,121.5340657917
31.2345967946,121.5342577706
31.2341958915,121.5344717573
31.2339848221,121.5343309969
31.2337232009,121.5335971321
31.2335527542,121.533166824
31.2333804476,121.5329836942
31.233067648,121.5331456363
31.2327339073,121.533437961
31.2325597333,121.5335622947
31.2324744489,121.5338085252
31.2323343475,121.5339112616
31.2320147138,121.5334656416
31.2317942937,121.5331827809
31.2316839602,121.5329555187
31.2315744642,121.5326791892
31.2314157281,121.5323572865
31.2312332622,121.5320961396
31.2311182684,121.5319018612
31.2310948049,121.5318134709
31.2311242354,121.5316995691
31.2312434706,121.5317586621
31.2311266197,121.5319685518
31.2310310553,121.5317605168
31.2310436788,121.5317103604
31.2309735991,121.5316312487
31.2308888416,121.5315000148
31.2308561542,121.5313400712
31.2307538214,121.5310992839
31.2306793337,121.5308884861
31.2305320948,121.5304294446
31.2303983525,121.5300412286
31.230302719,121.5298422986
31.230170011,121.5294441128
31.2300156994,121.5291300752
31.2295457769,121.5289285525
31.2282796236,121.529185381
