latitude,longitude
31.2276197009,121.5300283231
31.2278777672,121.5299931931
31.2278848673,121.5300151141
31.2278776064,121.5300326427
31.2284405023,121.5299893371
31.2285385759,121.5297364904
31.2287142472,121.5294986535
31.2292204072,121.5291589944
31.2296845582,121.5289812442
31.2298617022,121.5289267822
31.2300267667,121.5290406621
31.2302051629,121.5294653579
31.2304278682,121.5301580715
31.2305697611,121.5306319732
31.2307650723,121.5311150909
31.2308877944,121.5313566172
31.231011885,121.5315258119
31.2311685079,121.5315475109
31.2312147687,121.5316176166
31.2311934321,121.5319928216
31.2314900891,121.5326578187
31.2316720029,121.5328965255
31.2319066501,121.5331550908
31.2320784713,121.5333756406
31.2322407818,121.533536427
31.2324234477,121.533761958
31.2326239335,121.5338084989
31.2328030955,121.5338521261
31.2331532806,121.5336942985
31.2335219214,121.5334376337
31.2344427809,121.534559106
31.2346477964,121.5345617108
31.234786561,121.5344048466
31.2347841018,121.5343297363
31.2347652397,121.5343123912
31.234779933,121.53437381
31.234763875,121.5343737875
31.234749402,121.5343634447
31.2347269998,121.5343369523
31.23473788,121.5343196475
31.234635181,121.5344037465
