latitude,longitude
31.2422151551,121.5049249644
31.2420670652,121.5047379554
31.2419912594,121.5046281875
31.2418503653,121.5045010121
31.2417941758,121.5044366481
31.2417869877,121.5044110564
31.2417947757,121.5043458296
31.241612025,121.5043942913
31.2418633327,121.5038023337
31.2416570077,121.5034817973
31.2415035216,121.5033745544
31.2415099643,121.5031496028
31.2415729007,121.5029128984
31.2417862368,121.5026234116
31.2418940538,121.5024306483
31.241953183,121.5023705915
31.2419508316,121.5024128664
31.2418827865,121.5025070964
31.2419202122,121.502420376
31.2419489027,121.5022452355
31.2419839509,121.5020016354
31.2419908536,121.5015091514
31.241983246,121.501461981
31.2419832243,121.501461846
31.2419266605,121.5011111263
31.2419966633,121.5011311287
31.2420396929,121.5014043279
31.2420639413,121.5015806283
31.2420067302,121.5016970906
31.2420302957,121.5016905648
31.2419126919,121.5013997747
31.2417038951,121.5009667604
31.2415164708,121.500697163
31.2412919905,121.4999635984
31.2413606682,121.4998728199
31.2416359019,121.4996636305
31.2417433433,121.4995136491
31.2417862096,121.4993417752
31.2416041757,121.4991201543
31.2414243148,121.4990404644
31.2412152072,121.4989096832
31.2410374117,121.498646945
31.2408153128,121.4980888295
31.2405644936,121.4976662201
31.2408376415,121.4975609733
31.2405804751,121.4974287809
31.2403266074,121.4973553268
31.2402064676,121.4973575681
31.2401133872,121.4973592938
31.2398083487,121.4976163583
