latitude,longitude
31.2156401193,121.523777415
31.2135551478,121.5238072658
31.2135708908,121.5236248196
31.2136330625,121.5236248567
31.2137713414,121.5237926402
31.2138174903,121.5239765992
31.213847654,121.5242434803
31.2138252189,121.5249731402
31.2137595026,121.5256035625
31.2137201472,121.5257958154
31.21341826,121.5258173249
31.2132463641,121.5257537477
31.212902851,121.5257498628
31.2126699332,121.5261247895
31.2124786374,121.5263783758
31.2119575189,121.5265396114
31.2115003173,121.5264284696
31.2112360915,121.5261443167
31.2110367927,121.5261622216
31.2108326658,121.5263262781
31.2106782123,121.5264637857
31.2106382357,121.5264694217
31.2106330374,121.5265100519
31.2099199636,121.5265207484
