latitude,longitude
31.2098837937,121.5261750944
31.2099302226,121.5276781879
31.2097902144,121.5307743134
31.209235738,121.5352729248
31.2085629872,121.5371817709
31.2077208545,121.5387942267
31.2071892645,121.5391559869
31.2067251815,121.5394629512
31.2047562955,121.5405936845
31.2034284952,121.5417819976
31.2025698671,121.5422974478
31.2023630923,121.5426641974
31.2023549642,121.5428139382
31.2023164648,121.5427202312
31.2024154768,121.5433974927
31.2029605434,121.5450991206
31.2044377216,121.5475875468
31.2055803376,121.5512612831
31.2059518737,121.5556823803
31.2061188007,121.5594158197
31.2068186252,121.5621811616
31.2083056982,121.5709175008
31.2030506163,121.5722931948
31.1942935045,121.5740810798
31.1911117138,121.5751317501
31.1911101379,121.5751322705
31.1893765983,121.5757047087
31.1867341379,121.5763846767
31.1844528598,121.5769969638
31.1744126699,121.5800014759
31.1727200055,121.5847309957
31.1736124182,121.5877483541
31.1743439739,121.5910724957
31.1756096964,121.5971142511
31.1775595678,121.6027290264
31.1789737158,121.6066508955
31.1802471879,121.6098812021
31.1810392994,121.6116533412
31.1817330464,121.6130320698
31.182489787,121.6146428615
31.1834075551,121.6165347267
31.1850426471,121.6191911368
31.186270878,121.6214788533
31.1882173724,121.6255242464
31.1888386875,121.6281944459
31.1893411851,121.6309041343
31.1902309734,121.6358361423
31.1909778626,121.6398918857
31.1918309161,121.6427594684
31.1928108552,121.6455448546
31.1939585496,121.6488594508
31.1946602862,121.6514101367
31.1950899435,121.6535822721
31.1956182999,121.6557301341
31.1959618456,121.6570649001
31.1959763379,121.6570804636
31.1960255811,121.6570690244
31.19625484,121.6582814638
31.1970610548,121.6613203102
31.1972718824,121.6622690864
31.197270343,121.6623049846
31.1973143911,121.6623474727
31.1977343284,121.6639566807
31.1981503995,121.6661083537
31.1984523842,121.6679047385
31.1990047674,121.6709057671
31.1989758459,121.6709469232
31.1989758712,121.6709768568
31.1989938284,121.6710720328
31.1992950803,121.6724419476
31.1998631542,121.6758451624
31.1998631542,121.6758451624
31.1998738935,121.6759491654
31.1999064141,121.6759715351
31.1999055347,121.6759857695
31.199910933,121.6760649828
31.2002247919,121.6775610986
31.2006692271,121.6798337936
31.201102323,121.6826686884
31.2016004956,121.684799456
31.2024629764,121.6880469147
