latitude,longitude
31.2107317796,121.5279797209
31.210907688,121.5279978568
31.2109098522,121.5280025252
31.2109100173,121.5280047788
31.2109111971,121.5280096412
31.2109227405,121.5280508415
31.2109415926,121.5280740127
31.211000684,121.5280522043
31.2092566415,121.5285402385
31.2093933989,121.5281863281
31.2098391452,121.5281327282
31.2112164725,121.5280325394
31.2107594384,121.528037968
31.2107592749,121.52803797
31.2106279284,121.5280395301
31.2106363484,121.5280395728
31.2106449352,121.5280375394
31.2106461432,121.528037257
31.2106491493,121.5280365673
31.2107276523,121.5280284435
31.2123869393,121.5286793328
31.2142554524,121.529373105
31.2162748389,121.5301730469
31.2185698423,121.5307279122
31.2217205283,121.5318193684
31.2235928465,121.53369129
31.2242035291,121.5344212248
31.224266311,121.534539603
31.2243060282,121.5345837216
31.2246494301,121.5340023969
31.2262152621,121.5309036501
31.2266288451,121.5299538781
31.2277861927,121.5283306887
31.2282038796,121.5296258138
