latitude,longitude
31.2351608117,121.5295773848
31.2350199856,121.5296459187
31.2350406431,121.5298481205
31.2350573739,121.5301352387
31.2351421315,121.5306485954
31.2351533591,121.5308668047
31.2352652182,121.5311023536
31.2354654097,121.5316495507
31.2355709426,121.5320374839
31.2355876166,121.5324457136
31.2352575876,121.532714787
31.2349550132,121.5329991328
31.2349520131,121.5332175211
31.2350932232,121.5334255002
31.2350269617,121.5336513981
31.2351408563,121.5338878509
31.235123418,121.5339920407
31.2350614421,121.534150586
31.2349275738,121.5342745242
31.2348378952,121.5343348441
31.2348128294,121.5343710754
31.2347653573,121.5343729015
31.234635181,121.5344037465
