latitude,longitude
31.2302916173,121.5137995655
31.2293029738,121.5132638511
31.2295750887,121.5134525779
31.2297637495,121.5135774807
31.2296020697,121.5132761019
31.2293930477,121.5129909476
31.229260925,121.5134637088
31.2291329246,121.5138942631
31.2276761545,121.5149035223
31.2274519977,121.5151281322
31.2274350035,121.5153441216
31.2275587955,121.5155764038
31.2276351753,121.5156969593
31.2277700299,121.5159127622
31.228014885,121.5162199634
31.2280503316,121.5163014469
31.2281433968,121.5165095134
31.2281434337,121.5165095959
31.2282890332,121.516835114
31.2286844584,121.5175768854
31.2289586852,121.518106456
31.2291168352,121.5186060356
31.2292335088,121.5190035066
31.2293265789,121.5193223553
31.2294618215,121.5197602062
31.230774553,121.5227146076
