latitude,longitude
31.1980321858,121.325071074
31.1980535576,121.3250787753
31.1982233018,121.3251881252
31.1982290447,121.3251711707
31.1981296867,121.325105533
31.1979579825,121.3249783216
31.1978388364,121.3248244782
31.1971843665,121.3237091802
31.19680974,121.3231797426
31.1966352439,121.3229394185
31.1966872422,121.3228881883
31.1967565342,121.3228618845
31.1966731985,121.3228623462
31.1967238844,121.3228242916
31.1966981926,121.3228245614
31.1966020482,121.3228116431
31.1965323251,121.3225194638
31.1964859547,121.3223060846
31.1964405639,121.3221918875
31.1964018573,121.3220610169
31.1963361218,121.3220536076
31.1962872061,121.3220483497
